,CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST_QQQ,ST016Q01NA,ST038Q01NA,ST038Q02NA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA
3822,276.0,DEU,27600150.0,27600857.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3823,276.0,DEU,27600150.0,27604860.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3824,276.0,DEU,27600150.0,27609430.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3825,276.0,DEU,27600150.0,27601163.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3826,276.0,DEU,27600150.0,27606024.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3827,276.0,DEU,27600150.0,27605255.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3828,276.0,DEU,27600150.0,27608586.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
3829,276.0,DEU,27600150.0,27605426.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3830,276.0,DEU,27600150.0,27603355.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3831,276.0,DEU,27600150.0,27611911.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,2.0,1.0
3832,276.0,DEU,27600150.0,27600520.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3833,276.0,DEU,27600150.0,27610342.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3834,276.0,DEU,27600150.0,27602505.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3835,276.0,DEU,27600150.0,27605111.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,2.0,2.0,1.0,1.0
3836,276.0,DEU,27600151.0,27608179.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3837,276.0,DEU,27600151.0,27601989.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3838,276.0,DEU,27600151.0,27606820.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3839,276.0,DEU,27600151.0,27608616.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,3.0,2.0,1.0,1.0,1.0,1.0
3840,276.0,DEU,27600151.0,27609804.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3841,276.0,DEU,27600151.0,27610318.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3842,276.0,DEU,27600151.0,27612237.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,2.0,1.0,1.0,1.0,2.0
3843,276.0,DEU,27600151.0,27601784.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3844,276.0,DEU,27600151.0,27607914.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3845,276.0,DEU,27600151.0,27601110.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3846,276.0,DEU,27600151.0,27600351.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0
3847,276.0,DEU,27600151.0,27609394.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,3.0,1.0,1.0
3848,276.0,DEU,27600151.0,27603549.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3849,276.0,DEU,27600151.0,27605571.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,2.0,1.0,2.0
3850,276.0,DEU,27600151.0,27608451.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3851,276.0,DEU,27600151.0,27602527.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3852,276.0,DEU,27600151.0,27610851.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3853,276.0,DEU,27600151.0,27610211.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3854,276.0,DEU,27600151.0,27603475.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3855,276.0,DEU,27600151.0,27606592.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3856,276.0,DEU,27600151.0,27608200.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3857,276.0,DEU,27600151.0,27602131.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3858,276.0,DEU,27600151.0,27603547.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3859,276.0,DEU,27600151.0,27610731.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3860,276.0,DEU,27600151.0,27611145.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3861,276.0,DEU,27600151.0,27610363.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3862,276.0,DEU,27600151.0,27607177.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,2.0,2.0,1.0,1.0,1.0,1.0
3863,276.0,DEU,27600152.0,27603924.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3864,276.0,DEU,27600152.0,27605953.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3865,276.0,DEU,27600152.0,27608528.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3866,276.0,DEU,27600152.0,27608010.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3867,276.0,DEU,27600152.0,27603029.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,1.0,2.0,1.0,1.0,1.0,3.0
3868,276.0,DEU,27600152.0,27606759.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3869,276.0,DEU,27600152.0,27606338.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3870,276.0,DEU,27600152.0,27611774.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3871,276.0,DEU,27600152.0,27603604.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,2.0,1.0,2.0,1.0,2.0
3872,276.0,DEU,27600152.0,27602659.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3873,276.0,DEU,27600152.0,27610177.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3874,276.0,DEU,27600152.0,27607204.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,,,2.0,3.0,1.0,1.0,1.0,1.0
3875,276.0,DEU,27600152.0,27603958.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,3.0,2.0,3.0,2.0,2.0
3876,276.0,DEU,27600152.0,27606433.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3877,276.0,DEU,27600152.0,27607900.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3878,276.0,DEU,27600152.0,27602315.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,4.0,1.0,1.0,1.0,1.0,3.0
3879,276.0,DEU,27600152.0,27603591.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,2.0,1.0,1.0,1.0,2.0
3880,276.0,DEU,27600152.0,27603843.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3881,276.0,DEU,27600152.0,27609498.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3882,276.0,DEU,27600152.0,27600972.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,2.0,4.0,1.0,1.0,1.0,1.0
3883,276.0,DEU,27600152.0,27605356.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3884,276.0,DEU,27600152.0,27608996.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,2.0
3885,276.0,DEU,27600152.0,27611632.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3886,276.0,DEU,27600152.0,27607953.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3887,276.0,DEU,27600152.0,27610953.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3888,276.0,DEU,27600152.0,27610917.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,2.0,1.0,2.0
3889,276.0,DEU,27600152.0,27608690.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3890,276.0,DEU,27600152.0,27607693.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,3.0,1.0,1.0,1.0,1.0
3891,276.0,DEU,27600153.0,27603134.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3892,276.0,DEU,27600153.0,27607344.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,3.0,2.0,1.0,1.0,1.0,4.0
3893,276.0,DEU,27600153.0,27608227.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,,1.0
3894,276.0,DEU,27600153.0,27608754.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,1.0,1.0,2.0
3895,276.0,DEU,27600153.0,27609713.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3896,276.0,DEU,27600153.0,27606899.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3897,276.0,DEU,27600153.0,27606104.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,2.0
3898,276.0,DEU,27600153.0,27606631.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3899,276.0,DEU,27600153.0,27600216.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3900,276.0,DEU,27600153.0,27612046.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3901,276.0,DEU,27600153.0,27601585.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3902,276.0,DEU,27600153.0,27610444.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3903,276.0,DEU,27600153.0,27607276.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,2.0,1.0,1.0
3904,276.0,DEU,27600153.0,27605604.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3905,276.0,DEU,27600153.0,27602860.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3906,276.0,DEU,27600153.0,27601465.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,2.0,1.0,1.0
3907,276.0,DEU,27600153.0,27607021.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,3.0,1.0,1.0
3908,276.0,DEU,27600153.0,27608541.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3909,276.0,DEU,27600153.0,27610033.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
3910,276.0,DEU,27600153.0,27605265.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3911,276.0,DEU,27600153.0,27612147.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3912,276.0,DEU,27600153.0,27602205.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3913,276.0,DEU,27600153.0,27606979.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3914,276.0,DEU,27600153.0,27611068.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3915,276.0,DEU,27600153.0,27609212.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3916,276.0,DEU,27600153.0,27601776.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3917,276.0,DEU,27600153.0,27612120.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3918,276.0,DEU,27600154.0,27608808.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,0.0,,,1.0,1.0,1.0,2.0,1.0,1.0
3919,276.0,DEU,27600154.0,27610006.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3920,276.0,DEU,27600154.0,27603455.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3921,276.0,DEU,27600154.0,27606834.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3922,276.0,DEU,27600154.0,27604084.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,4.0,1.0,1.0,1.0,3.0
3923,276.0,DEU,27600154.0,27606814.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,,,,,,
3924,276.0,DEU,27600154.0,27610926.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3925,276.0,DEU,27600154.0,27603999.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,2.0,1.0,1.0,1.0
3926,276.0,DEU,27600154.0,27601836.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,,1.0,1.0,1.0
3927,276.0,DEU,27600154.0,27607106.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3928,276.0,DEU,27600154.0,27608524.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,2.0,1.0,1.0,1.0,1.0
3929,276.0,DEU,27600154.0,27609345.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3930,276.0,DEU,27600154.0,27607833.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3931,276.0,DEU,27600154.0,27604062.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3932,276.0,DEU,27600154.0,27602965.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,3.0,1.0,2.0
3933,276.0,DEU,27600154.0,27603835.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3934,276.0,DEU,27600154.0,27602805.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3935,276.0,DEU,27600154.0,27609509.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,3.0,1.0,1.0,1.0,1.0,2.0
3936,276.0,DEU,27600154.0,27607974.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3937,276.0,DEU,27600154.0,27601764.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,3.0,3.0,2.0,,,
3938,276.0,DEU,27600154.0,27608758.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,2.0,1.0,1.0,1.0,1.0,3.0
3939,276.0,DEU,27600154.0,27600850.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3940,276.0,DEU,27600154.0,27608268.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3941,276.0,DEU,27600154.0,27606389.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3942,276.0,DEU,27600154.0,27610515.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,2.0,2.0
3943,276.0,DEU,27600154.0,27609458.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3944,276.0,DEU,27600154.0,27607357.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3945,276.0,DEU,27600154.0,27601528.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,4.0,4.0,,2.0,2.0,3.0
3946,276.0,DEU,27600154.0,27606231.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,4.0,1.0,2.0,1.0,2.0
3947,276.0,DEU,27600155.0,27606670.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,3.0,3.0,1.0,1.0,1.0
3948,276.0,DEU,27600155.0,27604674.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,1.0
3949,276.0,DEU,27600155.0,27612088.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3950,276.0,DEU,27600155.0,27602356.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,2.0,1.0,1.0,1.0,1.0
3951,276.0,DEU,27600155.0,27608962.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3952,276.0,DEU,27600155.0,27612363.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3953,276.0,DEU,27600155.0,27608343.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,2.0,1.0,1.0
3954,276.0,DEU,27600155.0,27612356.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3955,276.0,DEU,27600155.0,27609203.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3956,276.0,DEU,27600155.0,27608188.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,2.0
3957,276.0,DEU,27600155.0,27605094.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,1.0
3958,276.0,DEU,27600155.0,27611985.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3959,276.0,DEU,27600155.0,27603707.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3960,276.0,DEU,27600155.0,27608663.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,1.0,1.0,1.0,1.0,2.0
3961,276.0,DEU,27600155.0,27608870.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3962,276.0,DEU,27600155.0,27607597.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3963,276.0,DEU,27600155.0,27612293.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3964,276.0,DEU,27600155.0,27611331.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3965,276.0,DEU,27600155.0,27603506.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,1.0,1.0,1.0,1.0,1.0
3966,276.0,DEU,27600155.0,27604304.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3967,276.0,DEU,27600155.0,27601208.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3968,276.0,DEU,27600155.0,27609942.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3969,276.0,DEU,27600155.0,27604803.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3970,276.0,DEU,27600155.0,27605029.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,3.0,3.0,1.0,1.0,1.0,2.0
3971,276.0,DEU,27600155.0,27602512.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,2.0,1.0,1.0,1.0,1.0,3.0
3972,276.0,DEU,27600155.0,27611775.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3973,276.0,DEU,27600155.0,27611436.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
3974,276.0,DEU,27600155.0,27606247.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,2.0,1.0,1.0
3975,276.0,DEU,27600155.0,27600368.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3976,276.0,DEU,27600156.0,27610685.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0
3977,276.0,DEU,27600156.0,27604369.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,1.0,4.0,1.0,3.0,1.0,3.0
3978,276.0,DEU,27600156.0,27608026.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,,1.0,1.0
3979,276.0,DEU,27600156.0,27605459.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3980,276.0,DEU,27600156.0,27609832.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,,1.0,1.0
3981,276.0,DEU,27600156.0,27610307.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,2.0,1.0,1.0
3982,276.0,DEU,27600156.0,27600991.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,1.0
3983,276.0,DEU,27600156.0,27601929.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3984,276.0,DEU,27600156.0,27600833.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,1.0
3985,276.0,DEU,27600156.0,27602671.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
3986,276.0,DEU,27600156.0,27609556.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
3987,276.0,DEU,27600156.0,27609143.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
